tx	gene_id	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
CEP52_001877-T1_mrna	gene-CEP52_001877	2178.298	2182.439	2178.43	2193.442	2182.267	2177.311	2180.799	2176.283	2180.9	2183.281	2182.005	2184.959	2185.984	2180.255	2190.819	2178.312
CEP52_001878-T1_mrna	gene-CEP52_001878	2628.298	2632.439	2628.43	2643.442	2632.267	2627.311	2630.799	2626.283	2630.9	2633.281	2632.005	2634.959	2635.984	2630.255	2640.819	2628.312
CEP52_001879-T1_mrna	gene-CEP52_001879	3150.298	3154.439	3150.43	3165.442	3154.267	3149.311	3152.799	3148.283	3152.9	3155.281	3154.005	3156.959	3157.984	3152.255	3162.819	3150.312
CEP52_001880-T1_mrna	gene-CEP52_001880	1305.298	1309.439	1305.43	1320.442	1309.267	1304.311	1307.799	1303.283	1307.9	1310.281	1309.005	1311.959	1312.984	1307.255	1317.819	1305.312
CEP52_001881-T1_mrna	gene-CEP52_001881	179.948	183.748	180.565	193.641	183.393	180.474	183.218	178.14	184.097	184.854	182.472	186.355	188.71	190.955	189.82	179.934
CEP52_001882-T1_mrna	gene-CEP52_001882	2289.298	2293.439	2289.43	2304.442	2293.267	2288.311	2291.799	2287.283	2291.9	2294.281	2293.005	2295.959	2296.984	2291.255	2301.819	2289.312
CEP52_001883-T1_mrna	gene-CEP52_001883	501.326	505.439	501.43	516.442	505.267	500.311	503.799	499.283	503.9	506.281	505.005	507.959	508.984	503.255	513.819	501.312
CEP52_001884-T1_mrna	gene-CEP52_001884	1098.298	1102.439	1098.43	1113.442	1102.267	1097.311	1100.799	1096.283	1100.9	1103.281	1102.005	1104.959	1105.984	1100.255	1110.819	1098.312
CEP52_001885-T1_mrna	gene-CEP52_001885	558.326	562.439	558.43	573.442	562.267	557.311	560.799	556.283	560.9	563.281	562.005	564.959	565.984	560.255	570.819	558.312
CEP52_001886-T1_mrna	gene-CEP52_001886	2397.298	2401.439	2397.43	2412.442	2401.267	2396.311	2399.799	2395.283	2399.9	2402.281	2401.005	2403.959	2404.984	2399.255	2409.819	2397.312
CEP52_001887-T1_mrna	gene-CEP52_001887	1092.298	1096.439	1092.43	1107.442	1096.267	1091.311	1094.799	1090.283	1094.9	1097.281	1096.005	1098.959	1099.984	1094.255	1104.819	1092.312
CEP52_001888-T1_mrna	gene-CEP52_001888	1032.298	1036.439	1032.43	1047.442	1036.267	1031.311	1034.799	1030.283	1034.9	1037.281	1036.005	1038.959	1039.984	1034.255	1044.819	1032.312
CEP52_001889-T1_mrna	gene-CEP52_001889	729.298	733.439	729.43	744.442	733.267	728.311	731.799	727.283	731.9	734.281	733.005	735.959	736.984	731.255	741.819	729.312
CEP52_001890-T1_mrna	gene-CEP52_001890	1194.298	1198.439	1194.43	1209.442	1198.267	1193.311	1196.799	1192.283	1196.9	1199.281	1198.005	1200.959	1201.984	1196.255	1206.819	1194.312
CEP52_001891-T1_mrna	gene-CEP52_001891	474.326	478.439	474.43	489.442	478.284	473.311	476.799	472.283	476.9	479.281	478.005	480.959	481.984	476.255	486.819	474.312
CEP52_001892-T1_mrna	gene-CEP52_001892	1674.298	1678.439	1674.43	1689.442	1678.267	1673.311	1676.799	1672.283	1676.9	1679.281	1678.005	1680.959	1681.984	1676.255	1686.819	1674.312
CEP52_001893-T1_mrna	gene-CEP52_001893	3480.298	3484.439	3480.43	3495.442	3484.267	3479.311	3482.799	3478.283	3482.9	3485.281	3484.005	3486.959	3487.984	3482.255	3492.819	3480.312
CEP52_001894-T1_mrna	gene-CEP52_001894	1368.298	1372.439	1368.43	1383.442	1372.267	1367.311	1370.799	1366.283	1370.9	1373.281	1372.005	1374.959	1375.984	1370.255	1380.819	1368.312
CEP52_001895-T1_mrna	gene-CEP52_001895	1755.298	1759.439	1755.43	1770.442	1759.267	1754.311	1757.799	1753.283	1757.9	1760.281	1759.005	1761.959	1762.984	1757.255	1767.819	1755.312
CEP52_001896-T1_mrna	gene-CEP52_001896	1536.298	1540.439	1536.43	1551.442	1540.267	1535.311	1538.799	1534.283	1538.9	1541.281	1540.005	1542.959	1543.984	1538.255	1548.819	1536.312
CEP52_001897-T1_mrna	gene-CEP52_001897	1770.298	1774.439	1770.43	1785.442	1774.267	1769.311	1772.799	1768.283	1772.9	1775.281	1774.005	1776.959	1777.984	1772.255	1782.819	1770.312
CEP52_001898-T1_mrna	gene-CEP52_001898	933.298	937.439	933.43	948.442	937.267	932.311	935.799	931.283	935.9	938.281	937.005	939.959	940.984	935.255	945.819	933.312
CEP52_001899-T1_mrna	gene-CEP52_001899	88.995	91.58	89.574	97.424	89.909	89.353	92.14	88.298	93.441	91.357	90.876	93.803	96.197	95.098	94.44	88.047
CEP52_001900-T1_mrna	gene-CEP52_001900	465.326	469.439	465.43	480.442	469.284	464.311	467.799	463.283	467.9	470.281	469.005	471.959	472.984	467.255	477.819	465.312
CEP52_001901-T1_mrna	gene-CEP52_001901	1275.298	1279.439	1275.43	1290.442	1279.267	1274.311	1277.799	1273.283	1277.9	1280.281	1279.005	1281.959	1282.984	1277.255	1287.819	1275.312
CEP52_001902-T1_mrna	gene-CEP52_001902	57.239	58.995	57.648	62.516	56.805	57.449	60.933	55.95	57.774	57.792	60.526	59.968	59.404	58.291	55.847	55.991
CEP52_001903-T1_mrna	gene-CEP52_001903	1200.298	1204.439	1200.43	1215.442	1204.267	1199.311	1202.799	1198.283	1202.9	1205.281	1204.005	1206.959	1207.984	1202.255	1212.819	1200.312
CEP52_001904-T1_mrna	gene-CEP52_001904	972.298	976.439	972.43	987.442	976.267	971.311	974.799	970.283	974.9	977.281	976.005	978.959	979.984	974.255	984.819	972.312
CEP52_001905-T1_mrna	gene-CEP52_001905	84.342	86.671	84.714	92.289	84.978	84.608	87.405	83.308	87.617	86.321	85.716	88.953	91.168	89.341	89.258	83.1
CEP52_001906-T1_mrna	gene-CEP52_001906	312.494	316.6	312.751	327.519	316.462	311.978	314.799	310.552	314.9	317.281	316.4	318.959	319.984	314.255	324.819	312.519
CEP52_001907-T1_mrna	gene-CEP52_001907	1455.298	1459.439	1455.43	1470.442	1459.267	1454.311	1457.799	1453.283	1457.9	1460.281	1459.005	1461.959	1462.984	1457.255	1467.819	1455.312
CEP52_001908-T1_mrna	gene-CEP52_001908	870.298	874.439	870.43	885.442	874.267	869.311	872.799	868.283	872.9	875.281	874.005	876.959	877.984	872.255	882.819	870.312
CEP52_001909-T1_mrna	gene-CEP52_001909	1326.298	1330.439	1326.43	1341.442	1330.267	1325.311	1328.799	1324.283	1328.9	1331.281	1330.005	1332.959	1333.984	1328.255	1338.819	1326.312
CEP52_001910-T1_mrna	gene-CEP52_001910	366.375	370.485	366.528	381.442	370.339	365.623	368.799	364.373	368.9	371.281	370.4	372.959	373.984	368.255	378.819	366.315
CEP52_001911-T1_mrna	gene-CEP52_001911	822.298	826.439	822.43	837.442	826.267	821.311	824.799	820.283	824.9	827.281	826.005	828.959	829.984	824.255	834.819	822.312
CEP52_001912-T1_mrna	gene-CEP52_001912	753.298	757.439	753.43	768.442	757.267	752.311	755.799	751.283	755.9	758.281	757.005	759.959	760.984	755.255	765.819	753.312
CEP52_001913-T1_mrna	gene-CEP52_001913	858.298	862.439	858.43	873.442	862.267	857.311	860.799	856.283	860.9	863.281	862.005	864.959	865.984	860.255	870.819	858.312
CEP52_001914-T1_mrna	gene-CEP52_001914	930.298	934.439	930.43	945.442	934.267	929.311	932.799	928.283	932.9	935.281	934.005	936.959	937.984	932.255	942.819	930.312
CEP52_001915-T1_mrna	gene-CEP52_001915	1059.298	1063.439	1059.43	1074.442	1063.267	1058.311	1061.799	1057.283	1061.9	1064.281	1063.005	1065.959	1066.984	1061.255	1071.819	1059.312
CEP52_001916-T1_mrna	gene-CEP52_001916	1302.298	1306.439	1302.43	1317.442	1306.267	1301.311	1304.799	1300.283	1304.9	1307.281	1306.005	1308.959	1309.984	1304.255	1314.819	1302.312
CEP52_001917-T1_mrna	gene-CEP52_001917	414.326	418.439	414.431	429.442	418.315	413.311	416.799	412.283	416.9	419.281	418.005	420.959	421.984	416.255	426.819	414.312
CEP52_001918-T1_mrna	gene-CEP52_001918	217.66	221.606	218.021	232.041	221.336	218.264	221.274	215.95	218.9	221.684	220.654	223.748	225.515	218.255	228.819	217.558
CEP52_001919-T1_mrna	gene-CEP52_001919	1368.298	1372.439	1368.43	1383.442	1372.267	1367.311	1370.799	1366.283	1370.9	1373.281	1372.005	1374.959	1375.984	1370.255	1380.819	1368.312
CEP52_001920-T1_mrna	gene-CEP52_001920	160.146	163.838	160.964	173.098	163.147	160.25	163.083	159.024	163.101	164.176	162.736	166.222	167.982	169.962	168.843	159.916
CEP52_001921-T1_mrna	gene-CEP52_001921	151.815	155.414	152.643	164.415	154.605	152.364	154.844	150.877	154.111	155.803	154.108	157.919	158.984	160.975	159.888	151.599
CEP52_001922-T1_mrna	gene-CEP52_001922	1065.298	1069.439	1065.43	1080.442	1069.267	1064.311	1067.799	1063.283	1067.9	1070.281	1069.005	1071.959	1072.984	1067.255	1077.819	1065.312
CEP52_001923-T1_mrna	gene-CEP52_001923	1416.298	1420.439	1416.43	1431.442	1420.267	1415.311	1418.799	1414.283	1418.9	1421.281	1420.005	1422.959	1423.984	1418.255	1428.819	1416.312
CEP52_001924-T1_mrna	gene-CEP52_001924	771.298	775.439	771.43	786.442	775.267	770.311	773.799	769.283	773.9	776.281	775.005	777.959	778.984	773.255	783.819	771.312
CEP52_001925-T1_mrna	gene-CEP52_001925	759.298	763.439	759.43	774.442	763.267	758.311	761.799	757.283	761.9	764.281	763.005	765.959	766.984	761.255	771.819	759.312
CEP52_001926-T1_mrna	gene-CEP52_001926	1335.298	1339.439	1335.43	1350.442	1339.267	1334.311	1337.799	1333.283	1337.9	1340.281	1339.005	1341.959	1342.984	1337.255	1347.819	1335.312
CEP52_001927-T1_mrna	gene-CEP52_001927	1668.298	1672.439	1668.43	1683.442	1672.267	1667.311	1670.799	1666.283	1670.9	1673.281	1672.005	1674.959	1675.984	1670.255	1680.819	1668.312
CEP52_001928-T1_mrna	gene-CEP52_001928	2691.298	2695.439	2691.43	2706.442	2695.267	2690.311	2693.799	2689.283	2693.9	2696.281	2695.005	2697.959	2698.984	2693.255	2703.819	2691.312
CEP52_001929-T1_mrna	gene-CEP52_001929	432.326	436.439	432.43	447.442	436.285	431.311	434.799	430.283	434.9	437.281	436.005	438.959	439.984	434.255	444.819	432.312
CEP52_001930-T1_mrna	gene-CEP52_001930	924.298	928.439	924.43	939.442	928.267	923.311	926.799	922.283	926.9	929.281	928.005	930.959	931.984	926.255	936.819	924.312
CEP52_001931-T1_mrna	gene-CEP52_001931	3042.298	3046.439	3042.43	3057.442	3046.267	3041.311	3044.799	3040.283	3044.9	3047.281	3046.005	3048.959	3049.984	3044.255	3054.819	3042.312
CEP52_001932-T1_mrna	gene-CEP52_001932	480.326	484.439	480.43	495.442	484.284	479.311	482.799	478.283	482.9	485.281	484.005	486.959	487.984	482.255	492.819	480.312
CEP52_001933-T1_mrna	gene-CEP52_001933	528.326	532.439	528.43	543.442	532.267	527.311	530.799	526.283	530.9	533.281	532.005	534.959	535.984	530.255	540.819	528.312
CEP52_001934-T1_mrna	gene-CEP52_001934	1002.298	1006.439	1002.43	1017.442	1006.267	1001.311	1004.799	1000.283	1004.9	1007.281	1006.005	1008.959	1009.984	1004.255	1014.819	1002.312
CEP52_001935-T1_mrna	gene-CEP52_001935	999.298	1003.439	999.43	1014.442	1003.267	998.311	1001.799	997.283	1001.9	1004.281	1003.005	1005.959	1006.984	1001.255	1011.819	999.312
CEP52_001936-T1_mrna	gene-CEP52_001936	585.298	589.439	585.43	600.442	589.267	584.311	587.799	583.283	587.9	590.281	589.005	591.959	592.984	587.255	597.819	585.312
CEP52_001937-T1_mrna	gene-CEP52_001937	2604.298	2608.439	2604.43	2619.442	2608.267	2603.311	2606.799	2602.283	2606.9	2609.281	2608.005	2610.959	2611.984	2606.255	2616.819	2604.312
CEP52_001938-T1_mrna	gene-CEP52_001938	444.326	448.439	444.43	459.442	448.285	443.311	446.799	442.283	446.9	449.281	448.005	450.959	451.984	446.255	456.819	444.312
CEP52_001939-T1_mrna	gene-CEP52_001939	384.374	388.449	384.465	399.442	388.315	383.525	386.799	382.283	386.9	389.281	388.005	390.959	391.984	386.255	396.819	384.312
CEP52_001940-T1_mrna	gene-CEP52_001940	2226.298	2230.439	2226.43	2241.442	2230.267	2225.311	2228.799	2224.283	2228.9	2231.281	2230.005	2232.959	2233.984	2228.255	2238.819	2226.312
CEP52_001941-T1_mrna	gene-CEP52_001941	435.326	439.439	435.43	450.442	439.285	434.311	437.799	433.283	437.9	440.281	439.005	441.959	442.984	437.255	447.819	435.312
CEP52_001942-T1_mrna	gene-CEP52_001942	2130.298	2134.439	2130.43	2145.442	2134.267	2129.311	2132.799	2128.283	2132.9	2135.281	2134.005	2136.959	2137.984	2132.255	2142.819	2130.312
CEP52_001943-T1_mrna	gene-CEP52_001943	146.326	149.856	147.087	158.655	148.906	147.05	148.87	145.09	148.123	150.572	148.62	152.202	152.987	154.994	153.951	146.092
CEP52_001944-T1_mrna	gene-CEP52_001944	546.326	550.439	546.43	561.442	550.267	545.311	548.799	544.283	548.9	551.281	550.005	552.959	553.984	548.255	558.819	546.312
CEP52_001945-T1_mrna	gene-CEP52_001945	1293.298	1297.439	1293.43	1308.442	1297.267	1292.311	1295.799	1291.283	1295.9	1298.281	1297.005	1299.959	1300.984	1295.255	1305.819	1293.312
CEP52_001946-T1_mrna	gene-CEP52_001946	873.298	877.439	873.43	888.442	877.267	872.311	875.799	871.283	875.9	878.281	877.005	879.959	880.984	875.255	885.819	873.312
CEP52_001947-T1_mrna	gene-CEP52_001947	477.326	481.439	477.43	492.442	481.284	476.311	479.799	475.283	479.9	482.281	481.005	483.959	484.984	479.255	489.819	477.312
CEP52_001948-T1_mrna	gene-CEP52_001948	208.841	212.811	209.279	223.183	212.493	209.4	212.274	207.117	214.097	213.407	211.654	215.249	217.219	215.15	219.819	208.703
CEP52_001949-T1_mrna	gene-CEP52_001949	1230.298	1234.439	1230.43	1245.442	1234.267	1229.311	1232.799	1228.283	1232.9	1235.281	1234.005	1236.959	1237.984	1232.255	1242.819	1230.312
CEP52_001950-T1_mrna	gene-CEP52_001950	197.151	201.154	197.677	211.341	200.904	197.607	200.274	195.619	202.097	201.824	199.874	203.467	205.219	208.954	207.819	197.142
CEP52_001951-T1_mrna	gene-CEP52_001951	3513.298	3517.439	3513.43	3528.442	3517.267	3512.311	3515.799	3511.283	3515.9	3518.281	3517.005	3519.959	3520.984	3515.255	3525.819	3513.312
CEP52_001952-T1_mrna	gene-CEP52_001952	609.298	613.439	609.43	624.442	613.267	608.311	611.799	607.283	611.9	614.281	613.005	615.959	616.984	611.255	621.819	609.312
CEP52_001953-T1_mrna	gene-CEP52_001953	867.298	871.439	867.43	882.442	871.267	866.311	869.799	865.283	869.9	872.281	871.005	873.959	874.984	869.255	879.819	867.312
CEP52_001954-T1_mrna	gene-CEP52_001954	1299.298	1303.439	1299.43	1314.442	1303.267	1298.311	1301.799	1297.283	1301.9	1304.281	1303.005	1305.959	1306.984	1301.255	1311.819	1299.312
CEP52_001955-T1_mrna	gene-CEP52_001955	630.298	634.439	630.43	645.442	634.267	629.311	632.799	628.283	632.9	635.281	634.005	636.959	637.984	632.255	642.819	630.312
CEP52_001956-T1_mrna	gene-CEP52_001956	2289.298	2293.439	2289.43	2304.442	2293.267	2288.311	2291.799	2287.283	2291.9	2294.281	2293.005	2295.959	2296.984	2291.255	2301.819	2289.312
CEP52_001957-T1_mrna	gene-CEP52_001957	1644.298	1648.439	1644.43	1659.442	1648.267	1643.311	1646.799	1642.283	1646.9	1649.281	1648.005	1650.959	1651.984	1646.255	1656.819	1644.312
CEP52_001958-T1_mrna	gene-CEP52_001958	393.367	397.449	393.453	408.442	397.315	392.311	395.799	391.283	395.9	398.281	397.005	399.959	400.984	395.255	405.819	393.312
CEP52_001959-T1_mrna	gene-CEP52_001959	831.298	835.439	831.43	846.442	835.267	830.311	833.799	829.283	833.9	836.281	835.005	837.959	838.984	833.255	843.819	831.312
CEP52_001960-T1_mrna	gene-CEP52_001960	813.298	817.439	813.43	828.442	817.267	812.311	815.799	811.283	815.9	818.281	817.005	819.959	820.984	815.255	825.819	813.312
CEP52_001961-T1_mrna	gene-CEP52_001961	510.326	514.439	510.43	525.442	514.267	509.311	512.799	508.283	512.9	515.281	514.005	516.959	517.984	512.255	522.819	510.312
CEP52_001962-T1_mrna	gene-CEP52_001962	351.411	355.524	351.606	366.442	355.398	350.832	353.799	349.379	353.9	356.281	355.4	357.959	358.984	353.255	363.819	351.355
CEP52_001963-T1_mrna	gene-CEP52_001963	1920.298	1924.439	1920.43	1935.442	1924.267	1919.311	1922.799	1918.283	1922.9	1925.281	1924.005	1926.959	1927.984	1922.255	1932.819	1920.312
CEP52_001964-T1_mrna	gene-CEP52_001964	1113.298	1117.439	1113.43	1128.442	1117.267	1112.311	1115.799	1111.283	1115.9	1118.281	1117.005	1119.959	1120.984	1115.255	1125.819	1113.312
CEP52_001965-T1_mrna	gene-CEP52_001965	1257.298	1261.439	1257.43	1272.442	1261.267	1256.311	1259.799	1255.283	1259.9	1262.281	1261.005	1263.959	1264.984	1259.255	1269.819	1257.312
CEP52_001966-T1_mrna	gene-CEP52_001966	963.298	967.439	963.43	978.442	967.267	962.311	965.799	961.283	965.9	968.281	967.005	969.959	970.984	965.255	975.819	963.312
CEP52_001967-T1_mrna	gene-CEP52_001967	804.298	808.439	804.43	819.442	808.267	803.311	806.799	802.283	806.9	809.281	808.005	810.959	811.984	806.255	816.819	804.312
CEP52_001968-T1_mrna	gene-CEP52_001968	603.298	607.439	603.43	618.442	607.267	602.311	605.799	601.283	605.9	608.281	607.005	609.959	610.984	605.255	615.819	603.312
CEP52_001969-T1_mrna	gene-CEP52_001969	174.239	177.981	174.887	187.745	177.583	174.549	177.245	172.268	178.097	178.874	176.614	180.849	182.981	184.955	183.822	174.131
CEP52_001970-T1_mrna	gene-CEP52_001970	1359.298	1363.439	1359.43	1374.442	1363.267	1358.311	1361.799	1357.283	1361.9	1364.281	1363.005	1365.959	1366.984	1361.255	1371.819	1359.312
CEP52_001971-T1_mrna	gene-CEP52_001971	1032.298	1036.439	1032.43	1047.442	1036.267	1031.311	1034.799	1030.283	1034.9	1037.281	1036.005	1038.959	1039.984	1034.255	1044.819	1032.312
CEP52_001972-T1_mrna	gene-CEP52_001972	1269.298	1273.439	1269.43	1284.442	1273.267	1268.311	1271.799	1267.283	1271.9	1274.281	1273.005	1275.959	1276.984	1271.255	1281.819	1269.312
CEP52_001973-T1_mrna	gene-CEP52_001973	135.471	138.848	136.224	147.14	137.735	135.823	138.008	134.084	136.178	139.401	137.368	141.331	142.336	143.331	142.228	135.172
CEP52_001974-T1_mrna	gene-CEP52_001974	1431.298	1435.439	1431.43	1446.442	1435.267	1430.311	1433.799	1429.283	1433.9	1436.281	1435.005	1437.959	1438.984	1433.255	1443.819	1431.312
CEP52_001975-T1_mrna	gene-CEP52_001975	3132.298	3136.439	3132.43	3147.442	3136.267	3131.311	3134.799	3130.283	3134.9	3137.281	3136.005	3138.959	3139.984	3134.255	3144.819	3132.312
CEP52_001976-T1_mrna	gene-CEP52_001976	5748.298	5752.439	5748.43	5763.442	5752.267	5747.311	5750.799	5746.283	5750.9	5753.281	5752.005	5754.959	5755.984	5750.255	5760.819	5748.312
CEP52_001977-T1_mrna	gene-CEP52_001977	143.57	147.083	144.371	155.744	146.135	144.197	146.237	142.133	145.132	147.864	145.909	149.539	149.989	152.008	150.997	143.398
CEP52_001978-T1_mrna	gene-CEP52_001978	1461.298	1465.439	1461.43	1476.442	1465.267	1460.311	1463.799	1459.283	1463.9	1466.281	1465.005	1467.959	1468.984	1463.255	1473.819	1461.312
CEP52_001979-T1_mrna	gene-CEP52_001979	369.375	373.485	369.522	384.442	373.319	368.623	371.799	367.289	371.9	374.281	373.129	375.959	376.984	371.255	381.819	369.312
CEP52_001980-T1_mrna	gene-CEP52_001980	1134.298	1138.439	1134.43	1149.442	1138.267	1133.311	1136.799	1132.283	1136.9	1139.281	1138.005	1140.959	1141.984	1136.255	1146.819	1134.312
CEP52_001981-T1_mrna	gene-CEP52_001981	2385.298	2389.439	2385.43	2400.442	2389.267	2384.311	2387.799	2383.283	2387.9	2390.281	2389.005	2391.959	2392.984	2387.255	2397.819	2385.312
CEP52_001982-T1_mrna	gene-CEP52_001982	1353.298	1357.439	1353.43	1368.442	1357.267	1352.311	1355.799	1351.283	1355.9	1358.281	1357.005	1359.959	1360.984	1355.255	1365.819	1353.312
CEP52_001983-T1_mrna	gene-CEP52_001983	1656.298	1660.439	1656.43	1671.442	1660.267	1655.311	1658.799	1654.283	1658.9	1661.281	1660.005	1662.959	1663.984	1658.255	1668.819	1656.312
CEP52_001984-T1_mrna	gene-CEP52_001984	13032.298	13036.439	13032.43	13047.442	13036.267	13031.311	13034.799	13030.283	13034.9	13037.281	13036.005	13038.959	13039.984	13034.255	13044.819	13032.312
CEP52_001985-T1_mrna	gene-CEP52_001985	3180.298	3184.439	3180.43	3195.442	3184.267	3179.311	3182.799	3178.283	3182.9	3185.281	3184.005	3186.959	3187.984	3182.255	3192.819	3180.312
CEP52_001986-T1_mrna	gene-CEP52_001986	5913.298	5917.439	5913.43	5928.442	5917.267	5912.311	5915.799	5911.283	5915.9	5918.281	5917.005	5919.959	5920.984	5915.255	5925.819	5913.312
CEP52_001987-T1_mrna	gene-CEP52_001987	1932.298	1936.439	1932.43	1947.442	1936.267	1931.311	1934.799	1930.283	1934.9	1937.281	1936.005	1938.959	1939.984	1934.255	1944.819	1932.312
CEP52_001988-T1_mrna	gene-CEP52_001988	1230.298	1234.439	1230.43	1245.442	1234.267	1229.311	1232.799	1228.283	1232.9	1235.281	1234.005	1236.959	1237.984	1232.255	1242.819	1230.312
CEP52_001989-T1_mrna	gene-CEP52_001989	1020.298	1024.439	1020.43	1035.442	1024.267	1019.311	1022.799	1018.283	1022.9	1025.281	1024.005	1026.959	1027.984	1022.255	1032.819	1020.312
CEP52_001990-T1_mrna	gene-CEP52_001990	957.298	961.439	957.43	972.442	961.267	956.311	959.799	955.283	959.9	962.281	961.005	963.959	964.984	959.255	969.819	957.312
CEP52_001991-T1_mrna	gene-CEP52_001991	804.298	808.439	804.43	819.442	808.267	803.311	806.799	802.283	806.9	809.281	808.005	810.959	811.984	806.255	816.819	804.312
CEP52_001992-T1_mrna	gene-CEP52_001992	1245.298	1249.439	1245.43	1260.442	1249.267	1244.311	1247.799	1243.283	1247.9	1250.281	1249.005	1251.959	1252.984	1247.255	1257.819	1245.312
CEP52_001993-T1_mrna	gene-CEP52_001993	477.326	481.439	477.43	492.442	481.284	476.311	479.799	475.283	479.9	482.281	481.005	483.959	484.984	479.255	489.819	477.312
CEP52_001994-T1_mrna	gene-CEP52_001994	1458.298	1462.439	1458.43	1473.442	1462.267	1457.311	1460.799	1456.283	1460.9	1463.281	1462.005	1464.959	1465.984	1460.255	1470.819	1458.312
CEP52_001995-T1_mrna	gene-CEP52_001995	2121.298	2125.439	2121.43	2136.442	2125.267	2120.311	2123.799	2119.283	2123.9	2126.281	2125.005	2127.959	2128.984	2123.255	2133.819	2121.312
CEP52_001996-T1_mrna	gene-CEP52_001996	1239.298	1243.439	1239.43	1254.442	1243.267	1238.311	1241.799	1237.283	1241.9	1244.281	1243.005	1245.959	1246.984	1241.255	1251.819	1239.312
CEP52_001997-T1_mrna	gene-CEP52_001997	591.298	595.439	591.43	606.442	595.267	590.311	593.799	589.283	593.9	596.281	595.005	597.959	598.984	593.255	603.819	591.312
CEP52_001998-T1_mrna	gene-CEP52_001998	1764.298	1768.439	1764.43	1779.442	1768.267	1763.311	1766.799	1762.283	1766.9	1769.281	1768.005	1770.959	1771.984	1766.255	1776.819	1764.312
