tx	gene_id	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
CEP52_002525-T1_mrna	gene-CEP52_002525	16	71	30	37	17	1	0	1	0	1	0	0	0	0	0	0
CEP52_002526-T1_mrna	gene-CEP52_002526	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002527-T1_mrna	gene-CEP52_002527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002528-T1_mrna	gene-CEP52_002528	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002529-T1_mrna	gene-CEP52_002529	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002530-T1_mrna	gene-CEP52_002530	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002531-T1_mrna	gene-CEP52_002531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002532-T1_mrna	gene-CEP52_002532	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_002533-T1_mrna	gene-CEP52_002533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002534-T1_mrna	gene-CEP52_002534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002535-T1_mrna	gene-CEP52_002535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002536-T1_mrna	gene-CEP52_002536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002537-T1_mrna	gene-CEP52_002537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002538-T1_mrna	gene-CEP52_002538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002539-T1_mrna	gene-CEP52_002539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002540-T1_mrna	gene-CEP52_002540	4	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002541-T1_mrna	gene-CEP52_002541	2	1	5	2	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_002542-T1_mrna	gene-CEP52_002542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002543-T1_mrna	gene-CEP52_002543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002544-T1_mrna	gene-CEP52_002544	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CEP52_002545-T1_mrna	gene-CEP52_002545	2	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_002546-T1_mrna	gene-CEP52_002546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002547-T1_mrna	gene-CEP52_002547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002548-T1_mrna	gene-CEP52_002548	78	91	14	0	13	0	0	0	0	0	0	0	0	0	0	4
CEP52_002549-T1_mrna	gene-CEP52_002549	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002550-T1_mrna	gene-CEP52_002550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002552-T1_mrna	gene-CEP52_002552	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002553-T1_mrna	gene-CEP52_002553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002554-T1_mrna	gene-CEP52_002554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002555-T1_mrna	gene-CEP52_002555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002556-T1_mrna	gene-CEP52_002556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002557-T1_mrna	gene-CEP52_002557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002558-T1_mrna	gene-CEP52_002558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002559-T1_mrna	gene-CEP52_002559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002560-T1_mrna	gene-CEP52_002560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002561-T1_mrna	gene-CEP52_002561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002562-T1_mrna	gene-CEP52_002562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002563-T1_mrna	gene-CEP52_002563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002564-T1_mrna	gene-CEP52_002564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002565-T1_mrna	gene-CEP52_002565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002566-T1_mrna	gene-CEP52_002566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002567-T1_mrna	gene-CEP52_002567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002568-T1_mrna	gene-CEP52_002568	2	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_002569-T1_mrna	gene-CEP52_002569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002570-T1_mrna	gene-CEP52_002570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_002571-T1_mrna	gene-CEP52_002571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011525-T1_mrna	gene-CEP52_011525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011526-T1_mrna	gene-CEP52_011526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011527-T1_mrna	gene-CEP52_011527	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	1
CEP52_011528-T1_mrna	gene-CEP52_011528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011529-T1_mrna	gene-CEP52_011529	4	10	5	2	2	0	0	1	0	0	0	0	0	0	0	1
CEP52_011530-T1_mrna	gene-CEP52_011530	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011531-T1_mrna	gene-CEP52_011531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011532-T1_mrna	gene-CEP52_011532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011533-T1_mrna	gene-CEP52_011533	4	32	4	2	8	0	0	0	0	0	0	0	0	0	0	1
CEP52_011534-T1_mrna	gene-CEP52_011534	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP52_011535-T1_mrna	gene-CEP52_011535	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011536-T1_mrna	gene-CEP52_011536	8	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011537-T1_mrna	gene-CEP52_011537	7	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_011538-T1_mrna	gene-CEP52_011538	1	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011539-T1_mrna	gene-CEP52_011539	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011540-T1_mrna	gene-CEP52_011540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011541-T1_mrna	gene-CEP52_011541	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011542-T1_mrna	gene-CEP52_011542	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011543-T1_mrna	gene-CEP52_011543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011544-T1_mrna	gene-CEP52_011544	16	14	10	9	12	2	3	1	0	0	0	0	0	0	0	0
CEP52_011545-T1_mrna	gene-CEP52_011545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011546-T1_mrna	gene-CEP52_011546	2	6	5	2	6	0	0	2	0	0	0	0	0	0	0	0
CEP52_011547-T1_mrna	gene-CEP52_011547	2	6	15	2	4	1	0	1	0	0	0	0	0	0	0	2
CEP52_011548-T1_mrna	gene-CEP52_011548	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011549-T1_mrna	gene-CEP52_011549	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011550-T1_mrna	gene-CEP52_011550	4	11	4	5	3	1	0	0	0	0	0	0	0	0	0	1
CEP52_011551-T1_mrna	gene-CEP52_011551	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011552-T1_mrna	gene-CEP52_011552	7	23	31	0	4	2	0	1	0	0	0	2	0	0	0	4
CEP52_011553-T1_mrna	gene-CEP52_011553	36	187	30	40	44	7	0	2	0	0	2	14	0	0	0	6
CEP52_011554-T1_mrna	gene-CEP52_011554	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011555-T1_mrna	gene-CEP52_011555	0	4	3	1	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_011556-T1_mrna	gene-CEP52_011556	15	42	31	11	7	2	0	3	0	0	0	3	0	0	0	1
CEP52_011557-T1_mrna	gene-CEP52_011557	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011558-T1_mrna	gene-CEP52_011558	20	76	21	20	24	0	0	1	0	3	0	1	0	0	0	11
CEP52_011559-T1_mrna	gene-CEP52_011559	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011560-T1_mrna	gene-CEP52_011560	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011561-T1_mrna	gene-CEP52_011561	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011562-T1_mrna	gene-CEP52_011562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011563-T1_mrna	gene-CEP52_011563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011564-T1_mrna	gene-CEP52_011564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011565-T1_mrna	gene-CEP52_011565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011566-T1_mrna	gene-CEP52_011566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011567-T1_mrna	gene-CEP52_011567	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011568-T1_mrna	gene-CEP52_011568	2	16	7	1	6	0	0	0	0	0	0	0	1	0	0	0
CEP52_011569-T1_mrna	gene-CEP52_011569	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011570-T1_mrna	gene-CEP52_011570	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011571-T1_mrna	gene-CEP52_011571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011572-T1_mrna	gene-CEP52_011572	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CEP52_011573-T1_mrna	gene-CEP52_011573	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011574-T1_mrna	gene-CEP52_011574	20	31	20	29	18	0	1	0	0	0	0	0	0	0	0	0
CEP52_011575-T1_mrna	gene-CEP52_011575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011576-T1_mrna	gene-CEP52_011576	3	14	8	4	2	0	0	0	0	0	0	1	0	0	0	0
CEP52_011577-T1_mrna	gene-CEP52_011577	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0
CEP52_011578-T1_mrna	gene-CEP52_011578	2	2	3	0	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_011579-T1_mrna	gene-CEP52_011579	4	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011580-T1_mrna	gene-CEP52_011580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011581-T1_mrna	gene-CEP52_011581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011582-T1_mrna	gene-CEP52_011582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011583-T1_mrna	gene-CEP52_011583	11	17	19	9	15	0	2	0	0	0	0	0	0	0	0	2
CEP52_011584-T1_mrna	gene-CEP52_011584	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011585-T1_mrna	gene-CEP52_011585	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011586-T1_mrna	gene-CEP52_011586	2	9	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CEP52_011588-T1_mrna	gene-CEP52_011588	40	75	26	28	39	0	1	0	0	0	0	0	0	0	0	1
CEP52_011589-T1_mrna	gene-CEP52_011589	3	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011590-T1_mrna	gene-CEP52_011590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011591-T1_mrna	gene-CEP52_011591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011592-T1_mrna	gene-CEP52_011592	0	1	1	2	0	0	2	0	0	0	1	3	0	0	0	0
CEP52_011593-T1_mrna	gene-CEP52_011593	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011594-T1_mrna	gene-CEP52_011594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011595-T1_mrna	gene-CEP52_011595	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011596-T1_mrna	gene-CEP52_011596	5	7	5	0	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_011597-T1_mrna	gene-CEP52_011597	6	10	2	0	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_011598-T1_mrna	gene-CEP52_011598	0	7	4	6	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_011599-T1_mrna	gene-CEP52_011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011600-T1_mrna	gene-CEP52_011600	2	7	3	2	1	1	0	0	0	0	0	0	0	0	0	0
CEP52_011601-T1_mrna	gene-CEP52_011601	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011602-T1_mrna	gene-CEP52_011602	3	4	4	0	0	1	0	0	0	0	0	0	0	0	0	1
CEP52_011603-T1_mrna	gene-CEP52_011603	2	3	3	4	2	0	0	0	0	0	0	0	0	0	0	1
CEP52_011604-T1_mrna	gene-CEP52_011604	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011605-T1_mrna	gene-CEP52_011605	5	20	18	2	7	1	0	1	0	1	0	0	0	0	0	0
CEP52_011606-T1_mrna	gene-CEP52_011606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011607-T1_mrna	gene-CEP52_011607	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011608-T1_mrna	gene-CEP52_011608	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011609-T1_mrna	gene-CEP52_011609	1	2	1	0	1	3	1	0	0	0	0	0	0	0	0	0
CEP52_011610-T1_mrna	gene-CEP52_011610	3	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_011611-T1_mrna	gene-CEP52_011611	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	3
CEP52_011612-T1_mrna	gene-CEP52_011612	1	10	8	1	2	0	0	0	0	0	0	0	0	0	0	2
CEP52_011613-T1_mrna	gene-CEP52_011613	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011614-T1_mrna	gene-CEP52_011614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011615-T1_mrna	gene-CEP52_011615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011616-T1_mrna	gene-CEP52_011616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011617-T1_mrna	gene-CEP52_011617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011618-T1_mrna	gene-CEP52_011618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011619-T1_mrna	gene-CEP52_011619	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011620-T1_mrna	gene-CEP52_011620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011621-T1_mrna	gene-CEP52_011621	12	13	8	5	6	0	0	0	0	0	0	0	0	0	0	0
CEP52_011622-T1_mrna	gene-CEP52_011622	5	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0
CEP52_011623-T1_mrna	gene-CEP52_011623	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011624-T1_mrna	gene-CEP52_011624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011625-T1_mrna	gene-CEP52_011625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011626-T1_mrna	gene-CEP52_011626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011627-T1_mrna	gene-CEP52_011627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011628-T1_mrna	gene-CEP52_011628	0	5	2	2	0	0	0	1	0	0	0	0	0	0	0	1
CEP52_011629-T1_mrna	gene-CEP52_011629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011630-T1_mrna	gene-CEP52_011630	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1
CEP52_011631-T1_mrna	gene-CEP52_011631	0	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011632-T1_mrna	gene-CEP52_011632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011633-T1_mrna	gene-CEP52_011633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011634-T1_mrna	gene-CEP52_011634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011635-T1_mrna	gene-CEP52_011635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011636-T1_mrna	gene-CEP52_011636	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_011637-T1_mrna	gene-CEP52_011637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011638-T1_mrna	gene-CEP52_011638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011639-T1_mrna	gene-CEP52_011639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011640-T1_mrna	gene-CEP52_011640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011641-T1_mrna	gene-CEP52_011641	3	6	1	1	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_011642-T1_mrna	gene-CEP52_011642	3	6	2	0	3	0	0	1	0	0	0	0	0	0	0	0
CEP52_011643-T1_mrna	gene-CEP52_011643	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011644-T1_mrna	gene-CEP52_011644	0	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_011645-T1_mrna	gene-CEP52_011645	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011646-T1_mrna	gene-CEP52_011646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011647-T1_mrna	gene-CEP52_011647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011648-T1_mrna	gene-CEP52_011648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011649-T1_mrna	gene-CEP52_011649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011650-T1_mrna	gene-CEP52_011650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011651-T1_mrna	gene-CEP52_011651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011652-T1_mrna	gene-CEP52_011652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011653-T1_mrna	gene-CEP52_011653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011654-T1_mrna	gene-CEP52_011654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011655-T1_mrna	gene-CEP52_011655	2	2	5	1	2	0	0	0	0	0	0	0	0	0	0	3
CEP52_011656-T1_mrna	gene-CEP52_011656	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
CEP52_011657-T1_mrna	gene-CEP52_011657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011658-T1_mrna	gene-CEP52_011658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011659-T1_mrna	gene-CEP52_011659	3	3	3	0	2	1	0	0	0	0	0	0	0	0	0	3
CEP52_011660-T1_mrna	gene-CEP52_011660	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP52_011661-T1_mrna	gene-CEP52_011661	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011662-T1_mrna	gene-CEP52_011662	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011663-T1_mrna	gene-CEP52_011663	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
CEP52_011664-T1_mrna	gene-CEP52_011664	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_011665-T1_mrna	gene-CEP52_011665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011666-T1_mrna	gene-CEP52_011666	12	35	16	20	19	0	0	1	0	1	0	0	0	0	0	1
CEP52_011667-T1_mrna	gene-CEP52_011667	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CEP52_011668-T1_mrna	gene-CEP52_011668	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011669-T1_mrna	gene-CEP52_011669	4	15	7	4	5	1	0	0	0	0	0	0	0	0	0	0
CEP52_011670-T1_mrna	gene-CEP52_011670	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_011671-T1_mrna	gene-CEP52_011671	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011672-T1_mrna	gene-CEP52_011672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011673-T1_mrna	gene-CEP52_011673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011674-T1_mrna	gene-CEP52_011674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011675-T1_mrna	gene-CEP52_011675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011676-T1_mrna	gene-CEP52_011676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011677-T1_mrna	gene-CEP52_011677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011678-T1_mrna	gene-CEP52_011678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011679-T1_mrna	gene-CEP52_011679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011680-T1_mrna	gene-CEP52_011680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011681-T1_mrna	gene-CEP52_011681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011682-T1_mrna	gene-CEP52_011682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011683-T1_mrna	gene-CEP52_011683	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CEP52_011684-T1_mrna	gene-CEP52_011684	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP52_011685-T1_mrna	gene-CEP52_011685	4	6	5	2	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_011686-T1_mrna	gene-CEP52_011686	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011687-T1_mrna	gene-CEP52_011687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CEP52_011688-T1_mrna	gene-CEP52_011688	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_011689-T1_mrna	gene-CEP52_011689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011690-T1_mrna	gene-CEP52_011690	4	4	6	1	2	0	0	0	0	0	0	0	0	0	0	1
CEP52_011691-T1_mrna	gene-CEP52_011691	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011692-T1_mrna	gene-CEP52_011692	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011693-T1_mrna	gene-CEP52_011693	12	23	9	11	25	3	0	0	0	0	0	0	0	0	0	1
CEP52_011694-T1_mrna	gene-CEP52_011694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011695-T1_mrna	gene-CEP52_011695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011696-T1_mrna	gene-CEP52_011696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011697-T1_mrna	gene-CEP52_011697	3	4	3	0	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_011698-T1_mrna	gene-CEP52_011698	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_011699-T1_mrna	gene-CEP52_011699	1	10	1	0	0	1	0	0	0	0	0	2	0	0	0	0
CEP52_011700-T1_mrna	gene-CEP52_011700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CEP52_011701-T1_mrna	gene-CEP52_011701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011702-T1_mrna	gene-CEP52_011702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011703-T1_mrna	gene-CEP52_011703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011704-T1_mrna	gene-CEP52_011704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011705-T1_mrna	gene-CEP52_011705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011706-T1_mrna	gene-CEP52_011706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011707-T1_mrna	gene-CEP52_011707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011708-T1_mrna	gene-CEP52_011708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011709-T1_mrna	gene-CEP52_011709	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011710-T1_mrna	gene-CEP52_011710	1	2	3	0	2	0	0	0	0	0	1	0	0	0	0	0
CEP52_011711-T1_mrna	gene-CEP52_011711	8	18	4	3	8	0	0	0	0	0	0	0	0	0	0	2
CEP52_011712-T1_mrna	gene-CEP52_011712	16	34	17	12	12	0	0	0	0	0	0	0	2	0	0	2
CEP52_011713-T1_mrna	gene-CEP52_011713	3	8	4	2	7	0	0	0	0	0	1	0	0	0	0	0
CEP52_011714-T1_mrna	gene-CEP52_011714	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011715-T1_mrna	gene-CEP52_011715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011716-T1_mrna	gene-CEP52_011716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_011717-T1_mrna	gene-CEP52_011717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
