# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "alt_fungi/GCA_003957675.1_FeuwUCR1854v2_genomic.fna" "-s" "0" "-a" "alt_fungi/genes/GCA_003957675.1_FeuwUCR1854v2_genomic.fixed.gtf" "--tmpDir" "/scratch/jstajich/" "-o" "results/STAR_fungi_expression/Feuw_read_count.tsv" "-F" "GTF" "-T" "24" "-M" "results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam
BHE90_010197	MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1	38028;38622;38766;39033;39126	38573;38715;38953;39068;39155	-;-;-;-;-	894	2	20	2	8	3	2	0	0	0	0	0	0	0	0	0	4
BHE90_010198	MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1	46908;46996;47594;47727;48259;49025	46946;47540;47671;48209;48971;49401	+;+;+;+;+;+	2235	14	29	21	4	6	4	0	4	0	0	0	2	0	0	0	8
BHE90_010199	MIKF01000189.1;MIKF01000189.1	49990;50344	50276;50437	+;+	381	3	11	8	0	4	0	0	0	0	0	0	2	0	0	0	0
BHE90_010200	MIKF01000189.1;MIKF01000189.1	50986;51304	51240;51666	-;-	618	10	38	21	15	25	0	0	2	0	0	0	0	0	0	0	3
BHE90_010201	MIKF01000189.1;MIKF01000189.1	51884;52170	52105;52670	+;+	723	14	10	16	2	8	0	0	0	0	0	0	0	0	0	0	0
BHE90_010202	MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1	53321;53595;53686;53830	53406;53606;53776;57123	+;+;+;+	3483	35	118	46	30	24	0	0	0	0	0	0	6	0	0	0	4
BHE90_010203	MIKF01000189.1;MIKF01000189.1	59341;59495	59425;59640	+;+	231	5	25	13	10	5	2	1	1	0	0	0	8	0	0	0	2
BHE90_010204	MIKF01000189.1;MIKF01000189.1	60432;60556	60494;60753	-;-	261	2	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0
BHE90_010205	MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1	61433;62001;62265;62998	61945;62216;62938;63724	+;+;+;+	2130	20	35	29	3	11	0	0	0	0	0	0	0	0	0	0	0
BHE90_010206	MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1	64134;64539;64606;65166;65381;65690	64270;64552;65115;65284;65480;66774	-;-;-;-;-;-	1965	4	2	9	0	2	2	0	0	0	0	0	0	0	0	0	0
BHE90_010207	MIKF01000189.1;MIKF01000189.1;MIKF01000189.1	67871;68563;68952	68499;68899;69776	-;-;-	1791	12	32	12	0	5	0	0	0	0	0	0	0	0	0	0	2
BHE90_010208	MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1;MIKF01000189.1	71848;72176;72811;73398;73754	72116;72761;73341;73701;73791	+;+;+;+;+	1728	20	44	16	14	12	0	0	4	0	0	0	0	0	0	0	3
BHE90_010209	MIKF01000189.1;MIKF01000189.1	74943;75578	75526;81089	-;-	6096	4	8	4	2	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_010210	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	44;712;3447;4240	648;3392;4185;5018	+;+;+;+	4804	15	58	16	7	20	0	0	0	0	0	2	2	0	0	0	2
BHE90_010211	MIKF01000190.1	10112	10465	+	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BHE90_010212	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	12585;12800;13695;14347	12735;13636;14287;15414	+;+;+;+	2649	14	32	11	6	16	4	0	2	0	0	0	0	0	0	0	0
BHE90_010213	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	17489;17941;18149;19026	17867;18079;18974;19166	-;-;-;-	1485	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010214	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	19715;19970;21125	19808;21071;22232	+;+;+	2304	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010215	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	22353;22566;23264	22496;23212;23453	-;-;-	981	6	2	4	0	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_010216	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	24702;25137;26244;26471	25081;26193;26414;27100	+;+;+;+	2238	8	18	16	2	14	0	0	0	0	0	0	0	0	0	0	0
BHE90_010217	MIKF01000190.1	33568	34641	+	1074	9	14	12	2	10	0	0	2	0	2	0	1	0	0	0	2
BHE90_010218	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	38959;39033;39425;39564;39664	38979;39356;39508;39602;39738	-;-;-;-;-	543	2	31	18	6	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_010219	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	41011;41200;41451	41142;41300;41499	+;+;+	282	267	538	210	274	174	6	0	6	0	3	14	2	2	0	0	28
BHE90_010220	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	42373;42608;42834;42989	42549;42778;42931;43055	-;-;-;-	513	62	165	91	75	74	2	2	4	0	0	0	0	0	0	0	13
BHE90_010221	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	46988;47267;47720;47919	47096;47652;47847;48846	+;+;+;+	1551	6	24	2	6	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_010222	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	49509;50030;50282	49965;50207;50300	-;-;-	654	439	1072	517	792	444	6	0	11	0	0	2	6	2	0	0	101
BHE90_010223	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	50685;50846;51737;53010;53357;54243;54967	50779;51690;52958;53253;54191;54916;55719	+;+;+;+;+;+;+	4668	8	32	6	14	4	0	0	0	0	0	2	0	0	0	0	2
BHE90_010224	MIKF01000190.1;MIKF01000190.1	55896;57364	57307;57904	-;-	1953	0	12	10	0	5	0	1	0	0	0	1	3	0	0	0	0
BHE90_010225	MIKF01000190.1	58682	62770	-	4089	10	23	8	9	16	0	0	0	0	2	0	0	0	0	0	2
BHE90_010226	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	63812;63870;65057;65163;65381	63816;65001;65106;65247;65416	-;-;-;-;-	1308	41	141	77	26	39	0	0	0	0	0	0	2	0	0	0	12
BHE90_010227	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	66447;66890;67924	66817;67865;67998	-;-;-	1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010228	MIKF01000190.1;MIKF01000190.1	69077;69445	69394;69594	+;+	468	18	46	32	32	26	2	0	0	0	0	0	0	0	0	0	14
BHE90_010229	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	70192;71185;71611;71796;72089	71118;71556;71740;71965;72331	-;-;-;-;-	1842	6	20	14	3	2	0	0	0	0	0	0	0	0	0	0	8
BHE90_010230	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	73403;73909;74020;74153;74362;74802;74956	73446;73959;74090;74260;74745;74899;75081	+;+;+;+;+;+;+	882	540	1279	518	803	546	20	2	12	0	0	12	10	0	0	0	99
BHE90_010231	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	75614;76026;76540;77209	75902;76484;77035;77245	+;+;+;+	1281	36	116	61	45	43	0	0	7	0	0	0	1	0	0	0	0
BHE90_010232	MIKF01000190.1;MIKF01000190.1;MIKF01000190.1;MIKF01000190.1	77915;79695;80740;80967	79644;80674;80853;81108	-;-;-;-	2966	4	16	8	2	6	0	0	0	0	0	0	0	0	0	0	0
BHE90_010233	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	463;614;691;1108	514;641;1050;1318	+;+;+;+	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010234	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	1955;2174;2547	2127;2494;2745	+;+;+	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010235	MIKF01000191.1;MIKF01000191.1	3412;3632	3584;3962	+;+	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010236	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	4785;5032;5506	4817;5457;5667	+;+;+	621	26	98	56	23	35	4	0	2	0	0	1	0	0	0	0	4
BHE90_010237	MIKF01000191.1	5941	7143	-	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010238	MIKF01000191.1	7470	8207	-	738	10	25	20	3	4	0	0	0	0	0	0	0	0	0	0	1
BHE90_010239	MIKF01000191.1;MIKF01000191.1	8892;11126	11073;11256	+;+	2313	2	20	4	1	3	0	0	2	0	0	0	0	0	0	0	0
BHE90_010240	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	11511;11727;11854	11672;11795;11901	-;-;-	279	4	22	4	20	9	0	0	0	0	0	0	0	0	0	0	4
BHE90_010241	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	12950;13735;14565;15012;15251;15643	13666;14502;14846;15196;15540;16049	+;+;+;+;+;+	2649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010242	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	16478;16885;18135;18189;18555;19033;20322;20667;22821	16799;17182;18144;18506;18973;20147;20611;22530;22849	+;+;+;+;+;+;+;+;+	4665	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010243	MIKF01000191.1;MIKF01000191.1	23266;23487	23417;25035	-;-	1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010244	MIKF01000191.1	25690	26637	+	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010245	MIKF01000191.1	27334	28374	-	1041	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_010246	MIKF01000191.1;MIKF01000191.1	29743;30558	30482;30879	+;+	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010247	MIKF01000191.1;MIKF01000191.1	31602;31665	31612;31866	+;+	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010248	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	32312;32953;33147	32900;33095;33410	-;-;-	996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010249	MIKF01000191.1;MIKF01000191.1	34314;34681	34624;35719	+;+	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010250	MIKF01000191.1	36072	36983	-	912	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0
BHE90_010251	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	38458;39610;39873;40306	39507;39747;40113;40457	-;-;-;-	1581	144	412	110	155	168	1	0	0	0	0	1	2	0	0	0	14
BHE90_010252	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	41722;41875;42180	41763;42119;42339	-;-;-	447	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010253	MIKF01000191.1;MIKF01000191.1	43245;45016	44961;45206	-;-	1908	6	16	2	4	6	0	0	0	0	2	0	0	0	0	0	0
BHE90_010254	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	45834;46118;46298	46064;46246;46474	-;-;-	537	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010255	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	49544;49808;50180	49678;50094;50225	+;+;+	468	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010256	MIKF01000191.1	51383	52261	+	879	4	31	15	7	4	2	2	0	0	0	2	0	0	0	0	2
BHE90_010257	MIKF01000191.1	52934	54481	+	1548	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010258	MIKF01000191.1	54837	56573	-	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010259	MIKF01000191.1;MIKF01000191.1	57220;58264	58213;58883	+;+	1614	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010260	MIKF01000191.1	59232	60701	+	1470	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010261	MIKF01000191.1	60911	63178	+	2268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010262	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	63673;64467;65436;67541	64410;65360;67493;68341	-;-;-;-	4491	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0
BHE90_010263	MIKF01000191.1	69702	70076	+	375	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0
BHE90_010264	MIKF01000191.1;MIKF01000191.1;MIKF01000191.1	71886;72202;73209	72148;73148;73630	+;+;+	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010265	MIKF01000191.1;MIKF01000191.1	75252;75472	75419;75540	+;+	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010266	MIKF01000191.1	75908	76831	-	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010267	MIKF01000191.1	77541	78431	-	891	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_010268	MIKF01000191.1	78977	79855	-	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010269	MIKF01000192.1;MIKF01000192.1	717;1373	1323;1447	-;-	682	53	114	62	19	31	3	0	5	0	0	0	0	0	0	0	0
BHE90_010270	MIKF01000192.1	6774	7130	+	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010271	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	12106;12450;13464;13631	12388;13412;13564;14476	+;+;+;+	2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010272	MIKF01000192.1	14955	16376	-	1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010273	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	17242;17434;17814	17373;17749;18709	-;-;-	1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010274	MIKF01000192.1;MIKF01000192.1	19481;20829	20389;20834	+;+	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010275	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	22754;23122;23226	23039;23154;23308	-;-;-	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010276	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	23656;23914;24403;24706;24917;25233;25398	23856;24349;24648;24857;25183;25345;25575	-;-;-;-;-;-;-	1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010277	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	26213;26348;26473;26833;27743	26299;26421;26778;27661;27820	-;-;-;-;-	1374	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010278	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	28215;28404;29835	28345;29782;30910	+;+;+	2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010279	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	32527;32667;33400	32611;33192;34339	+;+;+	1551	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
BHE90_010280	MIKF01000192.1;MIKF01000192.1	34541;35220	35168;35275	-;-	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010281	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	36161;36829;37720	36779;37622;37941	-;-;-	1635	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
BHE90_010282	MIKF01000192.1;MIKF01000192.1	38704;39152	39095;39953	+;+	1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010283	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	40029;40976;41165;41798	40916;41110;41734;41857	-;-;-;-	1653	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_010284	MIKF01000192.1	42372	43448	+	1077	0	0	6	0	0	4	0	2	0	0	0	0	0	0	0	0
BHE90_010285	MIKF01000192.1	43847	44995	+	1149	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_010286	MIKF01000192.1	45825	47318	+	1494	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0
BHE90_010287	MIKF01000192.1;MIKF01000192.1	48138;48911	48855;49353	+;+	1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010288	MIKF01000192.1;MIKF01000192.1	50384;53893	53836;53955	+;+	3516	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010289	MIKF01000192.1;MIKF01000192.1	54649;54951	54896;56022	+;+	1320	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010290	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	56265;56644;57238;57441;57550;57671;57985	56486;57182;57393;57488;57609;57898;60238	-;-;-;-;-;-;-	3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010291	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	61765;62413;62684;62922;63826	62340;62608;62863;63769;63927	+;+;+;+;+	1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010292	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	63997;64647;65022	64579;64960;65417	-;-;-	1293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010293	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	66380;66745;67445	66665;67383;67671	+;+;+	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010294	MIKF01000192.1	68178	68957	+	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010295	MIKF01000192.1;MIKF01000192.1	69453;69582	69524;70526	+;+	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010296	MIKF01000192.1	70927	71712	-	786	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BHE90_010297	MIKF01000192.1	72061	74817	-	2757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010298	MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1;MIKF01000192.1	76485;76841;77045;77203;77417;77708;78182	76782;76975;77144;77342;77612;78122;78775	+;+;+;+;+;+;+	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010299	MIKF01000192.1;MIKF01000192.1	78823;79243	79180;79781	-;-	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010300	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	2516;2958;4730	2838;4647;4963	-;-;-	2247	14	51	22	10	10	0	0	0	0	0	0	0	0	0	0	4
BHE90_010301	MIKF01000193.1;MIKF01000193.1	6555;6767	6693;6837	+;+	210	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010302	MIKF01000193.1;MIKF01000193.1	7492;8003	7955;8984	+;+	1446	0	6	4	4	6	0	0	0	0	0	0	0	0	0	0	0
BHE90_010303	MIKF01000193.1;MIKF01000193.1	9759;9947	9856;10133	+;+	285	7	60	37	12	19	0	0	0	0	0	0	0	0	0	0	6
BHE90_010304	MIKF01000193.1;MIKF01000193.1	10649;13166	13106;13413	-;-	2706	5	14	13	13	6	0	0	1	0	0	0	0	0	0	0	4
BHE90_010305	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	14163;14364;14548	14313;14497;15564	+;+;+	1302	8	10	13	4	6	0	0	8	0	0	0	0	0	0	0	5
BHE90_010306	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	16425;16984;17514	16922;17446;17854	-;-;-	1302	2	12	5	2	2	0	0	0	0	0	0	8	0	0	0	0
BHE90_010307	MIKF01000193.1	20653	22941	-	2289	2	6	0	2	5	0	0	0	0	0	0	4	0	0	0	0
BHE90_010308	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	23844;23975;24617	23920;24563;25420	+;+;+	1470	4	10	6	0	6	0	0	0	0	0	2	0	0	0	0	0
BHE90_010309	MIKF01000193.1	25914	27659	-	1746	2	8	2	2	8	0	0	0	0	0	0	0	0	0	0	7
BHE90_010310	MIKF01000193.1;MIKF01000193.1	29039;32809	32755;33015	-;-	3924	4	4	0	4	4	0	2	0	0	0	0	0	0	0	0	0
BHE90_010311	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	35263;35549;36807	35433;36746;36964	+;+;+	1527	17	26	19	0	4	0	0	0	0	0	2	2	2	0	0	4
BHE90_010312	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	37989;38239;38411;38649;38877	38049;38349;38590;38824;39038	+;+;+;+;+	690	88	245	108	42	98	2	0	8	0	0	0	0	9	0	0	4
BHE90_010313	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	39214;40311;40383;40925;41087	40263;40327;40869;41027;41211	-;-;-;-;-	1782	6	20	24	2	10	0	0	0	0	2	0	0	0	0	0	0
BHE90_010314	MIKF01000193.1;MIKF01000193.1	42317;42424	42368;43913	+;+	1542	5	31	32	12	6	0	0	0	0	0	0	0	0	0	0	0
BHE90_010315	MIKF01000193.1;MIKF01000193.1	44257;44808	44580;44834	+;+	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010316	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	45150;45300;46805	45242;46747;47108	-;-;-	1845	28	91	20	24	37	4	0	0	0	0	2	0	0	0	0	5
BHE90_010317	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	48109;50010;50306	49942;50251;50368	-;-;-	2139	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	4
BHE90_010318	MIKF01000193.1	50692	51603	+	912	0	12	18	14	22	0	0	0	0	0	0	0	0	0	0	0
BHE90_010319	MIKF01000193.1	53009	54421	-	1413	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_010320	MIKF01000193.1	62214	62642	-	429	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010321	MIKF01000193.1;MIKF01000193.1	64707;64942	64894;65185	+;+	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010322	MIKF01000193.1;MIKF01000193.1;MIKF01000193.1;MIKF01000193.1	66098;66362;67270;67620	66228;67216;67564;67934	+;+;+;+	1596	4	4	11	2	0	0	4	0	0	0	0	0	0	0	0	4
BHE90_010323	MIKF01000193.1;MIKF01000193.1	73898;74188	74097;75139	-;-	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010324	MIKF01000193.1	75483	75827	-	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010325	MIKF01000193.1;MIKF01000193.1	75980;76147	76081;77544	+;+	1500	8	10	0	0	6	8	0	2	0	0	0	0	0	0	0	0
BHE90_010326	MIKF01000193.1	77688	77933	+	246	0	0	2	3	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_010327	MIKF01000194.1;MIKF01000194.1	53;269	188;426	+;+	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_010328	MIKF01000194.1;MIKF01000194.1	1244;1915	1860;2278	-;-	981	8	12	7	1	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_010329	MIKF01000194.1	2857	3816	+	960	10	16	12	3	8	0	0	0	0	0	0	0	0	0	0	0
BHE90_010330	MIKF01000194.1;MIKF01000194.1;MIKF01000194.1	7548;8386;9208	8274;9159;9974	+;+;+	2268	7	31	4	5	4	0	2	0	0	0	0	0	0	0	0	0
BHE90_010331	MIKF01000194.1	10909	11508	-	600	12	16	0	4	13	0	0	2	0	0	0	2	0	0	0	3
BHE90_010332	MIKF01000194.1;MIKF01000194.1	11920;12588	12532;13366	+;+	1392	10	25	12	22	16	0	0	0	0	0	0	2	0	0	0	8
BHE90_010333	MIKF01000194.1;MIKF01000194.1;MIKF01000194.1;MIKF01000194.1;MIKF01000194.1	13623;13769;15729;15910;16223	13709;15677;15862;16166;16271	-;-;-;-;-	2436	31	60	42	30	37	0	0	0	0	0	0	0	0	0	0	8
BHE90_010334	MIKF01000194.1;MIKF01000194.1	16762;16938	16878;20456	+;+	3636	14	68	24	22	18	2	0	0	0	0	0	1	2	0	0	0
